"TimeCreated","Provider","EventId","Component","ErrorSource","ErrorType","PrimaryBDF","SecondaryBDF","PrimaryDeviceName","SecondaryDeviceName","VEN","DEV","SUBSYS","REV","RawEventData","MessageExcerpt"
"2026-07-25T16:21:51","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:21:39","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:21:27","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:21:16","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:21:04","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:20:52","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:20:40","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:20:29","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:20:17","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:20:05","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:19:53","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:19:41","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:19:30","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:19:18","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:19:06","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:18:54","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:18:42","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:18:31","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:18:19","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:18:07","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
"2026-07-25T16:17:55","Microsoft-Windows-WHEA-Logger","17","PCI Express Root Port","Advanced Error Reporting (PCI Express)",,"0x0:0x1C:0x4","0x0:0x0:0x0","PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0",,"8086","9DBC","850D103C","F0","ErrorSource=4; FRUId={00000000-0000-0000-0000-000000000000}; BridgeControl=0x0; Segment=0x0; Version=0x101; Device=0x1c; Bus=0x0; PortType=4; VendorID=0x8086; BridgeStatus=0x0; Command=0x407; UncorrectableErrorStatus=0x0; SecondaryBus=0x0; ValidBits=0xdf; SecondaryFunction=0x0; CorrectableErrorStatus=0x1; HeaderLog=00000000000000000000000000000000; Function=0x4; PrimaryDeviceName=PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0; SecondaryDeviceName=; Status=0x10; FRUText=; DeviceSerialNumber=0x0; DeviceID=0x9dbc; ClassCode=0x30400; SecondaryDevice=0x0","Si è verificato un errore hardware che è stato corretto. Componente: PCI Express Root Port Origine errore: Advanced Error Reporting (PCI Express) Bus primario:Dispositivo:Funzione: 0x0:0x1C:0x4 Bus secondario:Dispositivo:Funzione: 0x0:0x0:0x0 Nome dispositivo primario:PCI\VEN_8086&DEV_9DBC&SUBSYS_850D103C&REV_F0 Nome dispositivo secondario:"
